w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	w64	w65	w66	w67	w68	w69	w70	w71	w72	w73	w74	w75	w76	w77	w78	w79	w80	w81	w82	w83	w84	w85	w86	w87	w88	w89	w90	w91	w92	w93	w94	w95	w96	w97	w98	w99	w100	w101	w102	w103	w104	w105	w106	w107	w108	w109	w110	w111	w112	w113	w114	w115	w116	w117	w118	w119	w120	w121	w122	w123	w124	w125	w126	w127	w128	w129	w130	w131	w132	w133	w134	w135	w136	w137	w138	w139	w140	w141	w142	w143	w144	w145	w146	w147	w148	w149	w150	w151	w152	w153	w154	w155	w156	w157	w158	w159	w160	w161	w162	w163	w164	w165	w166	w167	w168	w169	w170	w171	w172	w173	w174	w175	w176	w177	w178	w179	w180	w181	w182	w183	w184	w185	w186	w187	w188	w189	w190	w191	w192	w193	w194	w195	w196	w197	w198	w199	w200	w201	w202	w203	w204	w205	w206	w207	w208	w209	w210	w211	w212	w213	w214	w215	w216	w217	w218	w219	w220	w221	w222	w223	w224	w225	w226	w227	w228	w229	w230	w231	w232	w233	w234	w235	w236	w237	w238	w239	w240	w241	w242	w243	w244	w245	w246	w247	w248	w249	w250	w251	w252	w253	w254	w255	w256	w257	w258	w259	w260	w261	w262	w263	w264	w265	w266	w267	w268	w269	w270	w271	w272	w273	w274	w275	w276	w277	w278	w279	w280	w281	w282	w283	w284	w285	w286	w287	w288	w289	w290	w291	w292	w293	w294	w295	w296	w297	w298	w299	w300	w0
4.5490413203054505	8.011218782756387	7.925035808453991	-3.4749761171675773	-3.7019541064746506	5.8051009719952305	-3.359654532408326	-1.4747315700221868	-2.8579613410176354	-5.290218944732667	8.625920109297304	-7.0034487918176636	0.10052372154327252	-4.943643787033267	-0.18033636119211968	8.488891013652973	-6.645553583198224	-4.321288677496688	-3.6052222572386734	-3.0577079638661786	-6.48115219308047	1.907897477085488	-3.8079590509473897	3.726507736391382	-3.7916685664509795	7.384184634958226	-0.00026245245925681946	-9.475359734510315	1.2633784305038622	7.790697751283302	4.7095574951748045	-5.845885063723517	5.567091595253042	-3.2269616456931134	0.8121831837773462	-9.598483153752445	-2.0437754267442614	9.730650054252274	3.5691401939709966	6.849832959636486	-5.42528674546686	0.81251892203415	-2.843574880666831	2.0167731111074114	7.338195192591274	9.50281365608247	-4.221276965121713	-9.843895634258942	9.381780102401681	5.4679210846766	3.7919888586254844	-5.799296525754318	-6.1320228947567275	-3.0735184420195902	-7.3620150409963045	6.848154842168395	-8.953937567159278	8.679502352883516	8.247616708829032	-8.855004157856767	3.7749253444281146	8.387140684884894	4.044061590810017	-3.9483285530009598	-0.9520373995508027	-8.597428493751579	-9.271178695125746	-7.214247360377607	8.135645127918806	-8.543203254082437	0.5600390283368196	0.5495878577651374	-4.646972818670055	8.709395198010398	-7.654818411723302	-2.0204053746104207	4.248138068129311	2.821418036111711	-6.483615204086756	-5.8049071652119615	-1.3474513213861763	3.9141314764080026	8.569882769177228	-8.22942328706282	4.349431366031133	-7.546438120683423	-9.59504191098766	-4.297862455238175	6.529365572673201	3.310538699228705	4.184920981923108	-6.591932703048188	-2.4586646288522704	6.3885157524955485	2.8871931254498784	7.950153540474869	-8.958786519560084	8.520981735882486	2.426393835448054	-1.097429944043384	4.4792355700638	-4.974280449523623	-7.41512950490973	-3.016991424139936	-6.970894921726803	7.985601883637539	5.344570672113646	-7.769678702228834	-9.24134084382676	7.553405469847285	-1.8699365099655973	-0.9334230131435135	3.757267366510784	7.402849494779957	4.205313042494782	6.444472126252143	-3.1989753950163147	-0.006520997294703457	1.5419786675782658	8.53239754604638	-3.578382148062042	4.768385219606387	-8.044216566843172	1.7820250004885283	-1.9836619275005059	-1.3424340014562086	-9.519522360977428	7.282238299150484	-1.8287093323152197	-8.9937829559733	9.276021186541403	6.957518922672786	-9.624625982237758	3.5968881379122903	2.9591834044430083	7.661414312506628	-3.1296867250645315	-7.680755865524258	1.0371104898510521	-3.2421166675833093	0.566675340394707	8.573899586108968	4.026200975645284	1.6900817461060038	7.605666162924689	1.8956008546662901	2.4854774244155142	-7.019362207590964	1.4055805474456	6.934212486711902	2.568889234131407	2.7456363422388197	7.5555879266691095	6.973389311998019	7.238753331932866	8.30305611658047	5.290183519120368	3.4749831153870985	2.7300675336966127	6.939087124787552	0.7862930034681548	-5.652823918059839	0.8698672227398373	-2.658957954540207	-6.690017198477264	-7.867169324956276	-5.1863501175469455	-5.287358309585049	-0.6809207196890508	1.8413391320774628	1.439748074510193	9.807865349509948	3.8167938957757284	0.0651387379425729	6.82585663061916	0.5683611972507848	7.640921363572676	1.4738405288306125	-8.35126290455515	9.267417522345186	-9.394241200719264	6.374891611266092	-0.22492672443371758	8.406814877144383	0.6785329716140056	-2.759893097254928	6.642919375090039	0.47835551636639684	2.7768796506048354	-0.7531484004512812	-0.4641613083400407	-6.256163875645481	-6.9293374911926	-4.835419010840575	6.687341798978314	-8.238232956306094	3.1067332986592042	-5.9613034194211165	5.0604426215683365	9.9822371376408	2.261719929356674	2.720157531114064	8.817687742621022	-4.7379621571755095	-5.727056702720442	1.0157772030251422	-0.8922128158192614	-7.8268231199224925	-2.8501229894805222	8.905504535948936	-9.88983259277352	3.133715406086476	-4.33101779132778	-9.347473139813857	-9.7212579717757	3.2930394530572857	3.909730184961857	-8.138575297758688	6.218219394158766	-6.610475767035303	9.483046883505134	-6.554841906494609	-9.052041896515556	-9.276422898836667	8.726502076991117	8.802532046788697	-6.076898172033664	3.9455933683760964	8.89048711377616	-3.3534187482831292	7.206340276766372	3.3194721312417395	-1.4661164630373034	-2.385646438521937	2.601834859053992	1.191678266701792	-0.6520654012362465	4.847902068416392	-4.676537844863236	0.9429701759051772	-2.2335469046576915	9.004019008134328	-5.249270387804543	3.6209693011379858	9.5341842991151	-9.944563216279168	1.1783286759887293	-1.1482280180608964	9.438173858366836	5.418585789876607	-5.800605931836583	5.120163248434075	8.580786061755415	9.547156207156567	1.5523600436827314	1.3229592006014894	-2.7471672749065004	6.928723818876503	3.461435105475997	2.3141067554473214	-8.442011903747195	-2.9997364252773298	-9.254492256392771	4.48545736988263	-0.2769362065291512	2.1206418386110824	9.570075715322904	3.219395516416307	-3.737519707961139	5.901486044390721	2.9369252562049937	8.705177829599952	5.389027988539629	4.981456709040189	4.398375369881706	4.358477893265741	-7.681846092486322	-6.809311282670968	8.1163622860468	-1.3266483131174727	7.688773978769969	-7.684813448307242	-0.632466928294329	7.065375596195244	-1.5988999767903482	9.105489047628446	7.064402629246552	-9.437350566758502	8.520671473334275	-1.832154558136911	3.3519047062203526	1.3148796629602693	-5.593231513320533	-5.552301742297102	0.5909745230392587	-1.8504320650501345	9.393215967998412	3.397481360405481	-1.7587631289203782	8.486548595844663	0.06941253444904294	
